Scenario ID,Scenario Name,Symbol,Assigned Cluster,Assignment Margin,SHAP::EBITDA Margin,SHAP::Return on Assets,SHAP::Asset Turnover,SHAP::Revenue per Employee,SHAP::Current Ratio,SHAP::Debt Ratio,SHAP::Free Cash Flow Margin,SHAP::Operating Cash Flow Margin
technology_revenue_25m,Technology companies with revenue >= $25M,ONDS,1,32.31952293244131,15.91784123824389,3.652793671151937,0.2857494843393836,0.2362462878755836,0.19837512072890667,-0.07520169976721804,13.893301638333512,8.229480742252786
technology_revenue_25m,Technology companies with revenue >= $25M,OSS,0,0.46791972838357054,-3.0314762519016307,3.2605361829942443,-0.08510298799298216,-0.014553662041794022,-0.36282815371220933,0.07103541312170164,-4.839387922163878,-4.549366440637362
technology_revenue_25m,Technology companies with revenue >= $25M,OST,1,6.23339233156933,4.595624792142871,5.976941011896698,0.02595620675556351,0.14448588311918437,-0.08197352155533306,0.06328472180308334,4.370252302883487,1.1578844852412546
technology_revenue_25m,Technology companies with revenue >= $25M,OUST,1,16.903966208051067,7.617179429245385,5.4783185958678695,0.1398745947813094,0.036473262017022064,0.13788917568187584,-0.06480039540247706,8.491736360904968,5.086358735672604
technology_revenue_25m,Technology companies with revenue >= $25M,PCTY,0,22.022053096517034,3.233164572175541,1.812810638296087,-0.19286765545330037,-0.17539486671807775,0.04729048221444304,0.0645715663606456,4.079953664301573,3.133461144622656
technology_revenue_25m,Technology companies with revenue >= $25M,PDFS,0,9.110129357048931,-0.08848320338545257,0.08257747179993233,-0.12304806445381318,-0.11483934564041882,-0.02845863047330502,0.02777397283019198,-1.2835171727402948,0.619060778394622
technology_revenue_25m,Technology companies with revenue >= $25M,PLUS,0,16.11906583586162,-0.03189332278335577,1.9928922603175745,0.12814469350140428,0.15979911840197686,0.00945607906692375,0.059114510709746326,2.565502095979854,1.2169868499500267
technology_revenue_25m,Technology companies with revenue >= $25M,PN,0,6.290814539520067,-2.124315395185154,-1.7924618072033769,0.25670049334422673,-0.026357180582267548,0.017205294595246057,0.04141237529690611,0.34400939997238755,-0.4444421914353832
technology_revenue_25m,Technology companies with revenue >= $25M,PONY,1,31.100780634287815,15.917841238243886,2.267968389024349,0.2857494843393839,0.2372275559045101,0.36282815371220883,-0.07455301680534988,13.893301638333519,8.229480742252791
technology_revenue_25m,Technology companies with revenue >= $25M,POWI,0,17.24245867804708,-0.0543993457969143,1.0614488772811144,-0.10065105387033059,-0.04773992059774115,-0.3098683191138646,0.025667594427898816,3.692505690747868,2.956431604251578
technology_revenue_25m,Technology companies with revenue >= $25M,PTC,0,30.11486701284651,6.394037436959131,3.7348739477592092,-0.17077263509258048,-0.10230439755961285,0.04875445376052656,0.01797367927658866,6.138810583796025,4.034430393229747
technology_revenue_25m,Technology companies with revenue >= $25M,QMCO,1,15.119594079655723,7.8675098385309585,12.311965942097894,-0.39213747615427197,0.08309536879085301,-0.08197352155533329,0.1038069710407376,2.631096152404001,2.615294355218347
technology_revenue_25m,Technology companies with revenue >= $25M,RBBN,0,10.700836439705427,-0.33539940620828856,1.1941536867121354,-0.04715616435762521,-0.15816811068699563,0.027308403890493715,-0.01968350657180945,0.2096865223709759,-0.1889685361609367
technology_revenue_25m,Technology companies with revenue >= $25M,RDZN,1,35.41497976912964,15.91784123824388,12.311965942097922,-0.24270970632958327,0.21709805729759318,-0.08197352155533515,0.10380697104073729,9.255381209376482,7.952633129675409
