Scenario ID,Scenario Name,Method,Method Type,Solution ID,Seed,Population,Cluster,KPI,N Companies in Cluster,Imputed Observations,Imputation Rate
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,Operating Cash Flow Margin,80,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,EBITDA Margin,314,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Return on Assets,314,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Asset Turnover,314,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Revenue per Employee,314,18,0.05732484076433121
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Current Ratio,314,1,0.0031847133757961785
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Debt Ratio,314,4,0.012738853503184714
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Free Cash Flow Margin,314,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,Operating Cash Flow Margin,314,3,0.009554140127388535
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,EBITDA Margin,106,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Return on Assets,106,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Asset Turnover,106,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Revenue per Employee,106,5,0.04716981132075472
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Current Ratio,106,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Debt Ratio,106,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Free Cash Flow Margin,106,1,0.009433962264150943
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,Operating Cash Flow Margin,106,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,EBITDA Margin,65,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Return on Assets,65,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Asset Turnover,65,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Revenue per Employee,65,7,0.1076923076923077
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Current Ratio,65,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Debt Ratio,65,2,0.03076923076923077
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Free Cash Flow Margin,65,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,Operating Cash Flow Margin,65,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,EBITDA Margin,310,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Return on Assets,310,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Asset Turnover,310,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Revenue per Employee,310,15,0.04838709677419355
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Current Ratio,310,1,0.0032258064516129032
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Debt Ratio,310,2,0.0064516129032258064
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Free Cash Flow Margin,310,1,0.0032258064516129032
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,Operating Cash Flow Margin,310,1,0.0032258064516129032
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,EBITDA Margin,61,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Return on Assets,61,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Asset Turnover,61,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Revenue per Employee,61,5,0.08196721311475409
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Current Ratio,61,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Debt Ratio,61,2,0.03278688524590164
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Free Cash Flow Margin,61,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,Operating Cash Flow Margin,61,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,EBITDA Margin,154,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Return on Assets,154,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Asset Turnover,154,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Revenue per Employee,154,10,0.06493506493506493
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Current Ratio,154,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Debt Ratio,154,3,0.01948051948051948
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Free Cash Flow Margin,154,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,Operating Cash Flow Margin,154,2,0.012987012987012988
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,EBITDA Margin,40,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,Return on Assets,40,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,Asset Turnover,40,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,Revenue per Employee,40,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,Current Ratio,40,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,Debt Ratio,40,1,0.025
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,Free Cash Flow Margin,40,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,Operating Cash Flow Margin,40,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,EBITDA Margin,262,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,Return on Assets,262,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,Asset Turnover,262,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,Revenue per Employee,262,14,0.05343511450381679
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,Current Ratio,262,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,Debt Ratio,262,2,0.007633587786259542
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,Free Cash Flow Margin,262,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,Operating Cash Flow Margin,262,1,0.003816793893129771
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,EBITDA Margin,74,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,Return on Assets,74,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,Asset Turnover,74,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,Revenue per Employee,74,6,0.08108108108108109
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,Current Ratio,74,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,Debt Ratio,74,2,0.02702702702702703
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,Free Cash Flow Margin,74,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,Operating Cash Flow Margin,74,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,EBITDA Margin,177,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,Return on Assets,177,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,Asset Turnover,177,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,Revenue per Employee,177,10,0.05649717514124294
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,Current Ratio,177,1,0.005649717514124294
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,Debt Ratio,177,3,0.01694915254237288
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,Free Cash Flow Margin,177,1,0.005649717514124294
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,Operating Cash Flow Margin,177,2,0.011299435028248588
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,EBITDA Margin,52,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,Return on Assets,52,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,Asset Turnover,52,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,Revenue per Employee,52,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,Current Ratio,52,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,Debt Ratio,52,1,0.019230769230769232
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,Free Cash Flow Margin,52,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,Operating Cash Flow Margin,52,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,EBITDA Margin,373,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,Return on Assets,373,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,Asset Turnover,373,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,Revenue per Employee,373,19,0.05093833780160858
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,Current Ratio,373,1,0.002680965147453083
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,Debt Ratio,373,5,0.013404825737265416
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,Free Cash Flow Margin,373,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,Operating Cash Flow Margin,373,3,0.00804289544235925
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,1,EBITDA Margin,48,0,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,1,Return on Assets,48,0,0.0
