Scenario ID,Scenario Name,Candidate Role,Candidate ID,Method,Sampling Seed,Reference Cluster,Resampled Cluster,Cluster Company Count,Cluster Share of Evaluated Population,Reference Cluster Share,Shared-Company Jaccard
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10001,2,2,31,0.08244680851063829,0.09787234042553192,0.8571428571428571
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10002,0,1,49,0.13031914893617022,0.19148936170212766,0.6216216216216216
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10002,1,0,291,0.773936170212766,0.7106382978723405,0.8949152542372881
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10002,2,2,36,0.09574468085106383,0.09787234042553192,0.9210526315789473
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10003,0,1,35,0.09308510638297872,0.19148936170212766,0.5
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10003,1,0,307,0.8164893617021277,0.7106382978723405,0.8636363636363636
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10003,2,2,34,0.09042553191489362,0.09787234042553192,0.825
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10004,0,1,42,0.11170212765957446,0.19148936170212766,0.5
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10004,1,0,303,0.8058510638297872,0.7106382978723405,0.8562091503267973
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10004,2,2,31,0.08244680851063829,0.09787234042553192,0.8108108108108109
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10005,0,1,46,0.12234042553191489,0.19148936170212766,0.5512820512820513
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10005,1,0,292,0.776595744680851,0.7106382978723405,0.8711864406779661
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10005,2,2,38,0.10106382978723404,0.09787234042553192,0.8372093023255814
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10006,0,1,45,0.1196808510638298,0.19148936170212766,0.5384615384615384
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10006,1,0,294,0.7819148936170213,0.7106382978723405,0.8686868686868687
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10006,2,2,37,0.09840425531914894,0.09787234042553192,0.8333333333333334
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10007,0,0,74,0.19680851063829788,0.19148936170212766,0.9090909090909091
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10007,1,1,272,0.723404255319149,0.7106382978723405,0.9565217391304348
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10007,2,2,30,0.0797872340425532,0.09787234042553192,0.8571428571428571
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10008,0,1,27,0.07180851063829788,0.19148936170212766,0.36486486486486486
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10008,1,0,319,0.848404255319149,0.7106382978723405,0.8338557993730408
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10008,2,2,30,0.0797872340425532,0.09787234042553192,0.8333333333333334
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10009,0,1,24,0.06382978723404255,0.19148936170212766,0.2916666666666667
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10009,1,0,326,0.8670212765957447,0.7106382978723405,0.8312883435582822
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10009,2,2,26,0.06914893617021277,0.09787234042553192,0.7222222222222222
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10010,0,0,100,0.26595744680851063,0.19148936170212766,0.74
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10010,1,1,241,0.6409574468085106,0.7106382978723405,0.8713235294117647
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10010,2,2,35,0.09308510638297872,0.09787234042553192,0.7692307692307693
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10011,0,1,33,0.08776595744680851,0.19148936170212766,0.4520547945205479
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10011,1,0,314,0.8351063829787234,0.7106382978723405,0.8535031847133758
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10011,2,2,29,0.07712765957446809,0.09787234042553192,0.8285714285714286
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10012,0,1,24,0.06382978723404255,0.19148936170212766,0.3287671232876712
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10012,1,0,319,0.848404255319149,0.7106382978723405,0.8375
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10012,2,2,33,0.08776595744680851,0.09787234042553192,0.9142857142857143
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10013,0,1,65,0.17287234042553193,0.19148936170212766,0.7272727272727273
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10013,1,0,276,0.7340425531914894,0.7106382978723405,0.9192982456140351
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10013,2,2,35,0.09308510638297872,0.09787234042553192,0.8461538461538461
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10014,0,1,81,0.2154255319148936,0.19148936170212766,0.7701149425287356
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10014,1,0,260,0.6914893617021277,0.7106382978723405,0.9306569343065694
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10014,2,2,35,0.09308510638297872,0.09787234042553192,0.8157894736842105
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10015,0,1,47,0.125,0.19148936170212766,0.5443037974683544
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10015,1,0,302,0.8031914893617021,0.7106382978723405,0.8807947019867549
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10015,2,2,27,0.07180851063829788,0.09787234042553192,0.7714285714285715
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10016,0,1,32,0.0851063829787234,0.19148936170212766,0.41025641025641024
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10016,1,0,315,0.8377659574468085,0.7106382978723405,0.8317460317460318
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10016,2,2,29,0.07712765957446809,0.09787234042553192,0.8055555555555556
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10017,0,0,76,0.20212765957446807,0.19148936170212766,0.8974358974358975
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10017,1,1,263,0.699468085106383,0.7106382978723405,0.9592592592592593
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10017,2,2,37,0.09840425531914894,0.09787234042553192,0.9230769230769231
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10018,0,0,75,0.19946808510638298,0.19148936170212766,0.9
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10018,1,1,268,0.7127659574468085,0.7106382978723405,0.9522058823529411
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10018,2,2,33,0.08776595744680851,0.09787234042553192,0.725
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10019,0,1,46,0.12234042553191489,0.19148936170212766,0.5945945945945946
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10019,1,0,299,0.7952127659574468,0.7106382978723405,0.8741721854304636
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10019,2,2,31,0.08244680851063829,0.09787234042553192,0.7894736842105263
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10000,0,1,192,0.5106382978723404,0.34893617021276596,0.6414141414141414
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10000,1,0,184,0.48936170212765956,0.6510638297872341,0.714859437751004
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10001,0,1,136,0.3617021276595745,0.34893617021276596,0.6583850931677019
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10001,1,0,240,0.6382978723404256,0.6510638297872341,0.7962962962962963
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10002,0,1,133,0.3537234042553192,0.34893617021276596,0.9635036496350365
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10002,1,0,243,0.6462765957446809,0.6510638297872341,0.9795081967213115
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10003,0,1,108,0.2872340425531915,0.34893617021276596,0.4782608695652174
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10003,1,0,268,0.7127659574468085,0.6510638297872341,0.7190635451505016
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10004,0,1,142,0.3776595744680851,0.34893617021276596,0.6566265060240963
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10004,1,0,234,0.6223404255319149,0.6510638297872341,0.7865168539325843
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10005,0,0,136,0.3617021276595745,0.34893617021276596,0.9710144927536232
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10005,1,1,240,0.6382978723404256,0.6510638297872341,0.9834710743801653
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10006,0,1,136,0.3617021276595745,0.34893617021276596,0.6449704142011834
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10006,1,0,240,0.6382978723404256,0.6510638297872341,0.7752808988764045
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10007,0,0,127,0.3377659574468085,0.34893617021276596,0.6163522012578616
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10007,1,1,249,0.6622340425531915,0.6510638297872341,0.7805755395683454
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10008,0,1,147,0.39095744680851063,0.34893617021276596,0.9387755102040817
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10008,1,0,229,0.6090425531914894,0.6510638297872341,0.9621848739495799
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10009,0,0,139,0.3696808510638298,0.34893617021276596,0.8928571428571429
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10009,1,1,237,0.6303191489361702,0.6510638297872341,0.9402390438247012
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10010,0,1,129,0.34308510638297873,0.34893617021276596,0.6305732484076433
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10010,1,0,247,0.6569148936170213,0.6510638297872341,0.7906137184115524
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10011,0,1,138,0.3670212765957447,0.34893617021276596,0.9428571428571428
